"TEST_NAME","TEST_CODE","PASS_SCORE","TOTAL_QUESTIONS","SCORED_QUESTIONS","UNSCORED_QUESTIONS","TIME_MINUTES","DOMAIN","QUESTION","OPTION_A","OPTION_B","OPTION_C","OPTION_D","CORRECT_ANSWER","EXPLANATION"
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Platform and Infrastructure Security","What is 'distributed denial of service' (DDoS) protection in cloud environments?","Cloud-native and third-party services that absorb and mitigate volumetric protocol and application layer attacks using global infrastructure traffic scrubbing and rate limiting before malicious traffic reaches applications","Distributing cloud workloads across multiple regions to ensure availability during attack attempts","A cloud provider's guarantee to maintain service availability during any network attack","Encrypting network traffic to prevent attackers from generating effective denial of service attacks","A","Cloud DDoS protection: (1) Provider-native (AWS Shield Standard/Advanced, Azure DDoS Protection, Google Cloud Armor), (2) CDN-based (Cloudflare, Akamai — absorb attacks at edge), (3) Scrubbing centers (traffic routed to cleanse malicious traffic). Attack types: Volumetric (bandwidth exhaustion — Gbps/Tbps), Protocol (SYN floods, TCP state exhaustion), Application layer (HTTP floods — Slowloris). Cloud advantage: massive scale, distributed mitigation. Advanced protection: traffic analysis, rate limiting, geo-blocking, CAPTCHA, bot detection. Cost: volumetric attacks create cloud cost events."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Platform and Infrastructure Security","What is 'availability zone' redundancy and how does it support business continuity?","Separate cloud regions in different geographic areas providing global distribution for performance","Time zones where cloud services are available with regional maintenance windows minimizing impact","Zones of availability that determine which users can access cloud services based on subscription tier","Deploying cloud workloads across multiple physically separate data centers within a region so that failure of one zone does not affect applications deployed with zone-aware redundancy","D","Availability Zones (AZs): distinct physical locations within a cloud region, separate power, cooling, networking. Design: AZs are close enough for synchronous replication (sub-millisecond latency) but separate enough that one failure doesn't affect others (typically separate buildings or campuses). Deployment: distribute instances/services across AZs. Impact: if one AZ fails, other AZs continue serving traffic. SLA: multi-AZ deployments typically get higher SLA guarantees. Examples: AWS AZs (us-east-1a, 1b, 1c), Azure Availability Zones, GCP Zones. Distinct from regions (separate geographic areas for DR)."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Platform and Infrastructure Security","What is 'cloud workload protection platform' (CWPP) and what does it protect?","A cloud provider native service that automatically patches and updates workload operating systems","A cloud security product that provides runtime protection for workloads including virtual machines containers and serverless functions through vulnerability management threat detection behavioral monitoring and incident response","A cloud cost management tool that protects organizations from unexpected workload billing charges","A compliance management platform that validates cloud workloads meet regulatory requirements","B","CWPP: protect workloads wherever they run. Coverage: VMs (vulnerability scanning, behavioral monitoring), containers (image scanning, runtime protection, drift detection), serverless (function security, dependency scanning). Capabilities: vulnerability management, anti-malware, network protection, behavioral monitoring (detect anomalies), micro-segmentation, threat hunting. Examples: CrowdStrike Falcon Cloud Security, Prisma Cloud (Palo Alto), Microsoft Defender for Cloud, Aqua Security. Cloud Security Posture Management (CSPM) complements CWPP — CSPM handles configuration, CWPP handles runtime."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Platform and Infrastructure Security","What is 'cloud security posture management' (CSPM) and what does it provide?","A framework for defining security requirements that cloud vendors must meet to win business","A category of tools that continuously assess cloud infrastructure configurations against security best practices and compliance requirements detecting misconfigurations before they are exploited","A methodology for conducting security assessments of cloud providers before contract signing","A cloud provider portal where security teams monitor real-time threats to their cloud environment","B","CSPM: automated detection of cloud misconfigurations (the #1 cause of cloud breaches per Gartner). Checks: public S3 buckets, unrestricted security groups (0.0.0.0/0), unencrypted databases, root account usage, MFA disabled on privileged accounts, exposed secrets in code. Compliance: map findings to frameworks (CIS, PCI, HIPAA, SOC 2). Remediation: automated (fix misconfiguration automatically) or guided (alert and provide fix instructions). Examples: AWS Security Hub, Azure Security Center/Defender for Cloud, GCP Security Command Center, Prisma Cloud, Wiz. Essential: cloud's programmable nature means misconfigurations happen constantly."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Platform and Infrastructure Security","What is 'zero trust network access' (ZTNA) and how does it differ from traditional VPN?","Zero trust uses stronger encryption than VPN making it suitable for cloud access while VPN uses older protocols","VPN is more secure than zero trust because it encrypts all network traffic regardless of destination","Zero trust eliminates the need for authentication by trusting cloud provider security controls entirely","Zero trust assumes no implicit trust based on network location granting access based on verified identity device health and context while VPN grants broad network access after a single authentication","D","Zero Trust principles: 'never trust, always verify.' No implicit trust from network location (inside = trusted is wrong). VPN: authenticate → get inside network → broad access to resources. ZTNA: authenticate → verify device health → get access to SPECIFIC application only → continuous verification. Benefits: (1) Reduced attack surface (no broad network access), (2) Granular access (per-application, per-request), (3) Works for remote users and cloud-hosted apps, (4) Lateral movement prevention. Implementation: identity provider, device compliance check, conditional access, microsegmentation. Google BeyondCorp is real-world example."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Platform and Infrastructure Security","What is 'cloud forensics' and what challenges are unique to cloud environments?","The use of cloud computing resources to accelerate traditional forensic investigations","A backup and recovery technique that preserves digital evidence in encrypted cloud storage","Cloud provider responsibility to preserve all data for law enforcement forensic requests","Digital forensics investigations in cloud environments facing challenges including multi-tenancy (shared evidence), geographic distribution of evidence, provider cooperation requirements, ephemeral resources, and log completeness","D","Cloud forensics challenges: (1) Multi-tenancy (evidence intermingled with other tenants — provider may not extract specifically), (2) Jurisdiction (evidence in multiple countries — different legal frameworks), (3) Ephemeral resources (auto-scaled instances deleted after use — evidence gone), (4) Provider cooperation (need CSP cooperation to access logs, snapshots), (5) Chain of custody (cloud provider controls evidence — authentication challenges), (6) Log completeness (provider logs may not capture everything needed), (7) Encryption (customer-encrypted data may be unreadable even with access). Pre-plan: ensure logging is comprehensive, establish provider cooperation procedures."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Platform and Infrastructure Security","What is 'software-defined networking' (SDN) and its security implications in cloud?","An approach that separates network control plane from data plane enabling programmable centralized network management with security implications including a high-value attack target controller and consistent policy enforcement across cloud networks","A software tool used by security teams to monitor and analyze cloud network traffic","Network hardware that is pre-programmed with security policies by cloud providers before deployment","A cloud networking model where customers define all network topology and security themselves","A","SDN: separate control plane (logically centralized SDN controller decides routing/policies) from data plane (switches/routers forward packets based on controller decisions). Cloud relevance: all cloud networking is effectively SDN (AWS VPC, Azure VNet). Security implications: (1) Controller = high-value target (compromise → control entire network), (2) Controller availability (DoS against controller affects entire network), (3) Policy consistency (programmable enforcement ensures policies applied everywhere), (4) Dynamic security (quickly add/remove rules, microsegmentation), (5) Network visibility (full traffic capture at software layer). Benefits outweigh risks with proper controller security."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Platform and Infrastructure Security","What is a 'cloud access control model' and what models are most relevant for cloud?","A network model defining which cloud regions and zones are accessible from specific locations","A physical access control system managing who can enter cloud provider data centers","Frameworks defining how access to cloud resources is granted with role-based access control (RBAC), attribute-based access control (ABAC), and discretionary access control (DAC) being most relevant","A billing model that grants access to advanced cloud features based on service tier","C","Cloud access control models: RBAC (Role-Based): access based on role assignment — most common in cloud IAM (AWS IAM roles, Azure RBAC). Scalable for large organizations. ABAC (Attribute-Based): access based on attributes of user, resource, environment — more flexible, policy-based (AWS IAM conditions, Azure attribute-based access control). DAC (Discretionary): resource owners control access — S3 bucket ACLs. MAC (Mandatory): system-enforced labels — less common in cloud. Cloud trend: ABAC gaining popularity for granular, context-aware access. CCSP: understand all models and their cloud applicability."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Platform and Infrastructure Security","What is 'bastion host' or 'jump server' and how is it used in cloud environments?","A high-performance server that accelerates access to private cloud resources through caching","A disaster recovery server that automatically activates when primary cloud systems become unavailable","A hardened server serving as the sole authorized access point into a private cloud network allowing secure remote administration of backend systems that have no direct internet exposure","A cloud security appliance that filters and monitors traffic between cloud workloads","C","Bastion host (jump server): single hardened entry point to private network. Use: SSH/RDP to bastion, then access private instances from bastion. Security controls: MFA required, comprehensive logging, minimal software installed, hardened OS, IP allowlisting (only authorized source IPs). Modern alternatives: AWS Systems Manager Session Manager (no bastion needed, access through IAM, all sessions logged), Azure Bastion (browser-based RDP/SSH, no public IP on target). Benefit: reduces attack surface (private instances never directly exposed to internet), all access logged through single point."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Platform and Infrastructure Security","What is 'cloud incident response' and how does it differ from on-premises IR?","Responding to security incidents in cloud environments differs from on-premises IR due to shared responsibility model automated evidence collection challenges provider API dependency for containment and potentially different tooling and procedures","A cloud provider service that automatically detects and responds to security incidents without customer involvement","A continuous monitoring service that cloud providers offer to detect threats in customer environments","The backup and restore procedures used to recover cloud systems after a disruption","A","Cloud IR differences from on-premises: (1) Shared responsibility (provider manages some infrastructure — coordinate response with CSP), (2) Evidence collection (API-based, no physical access — use cloud-native tools and snapshots), (3) Containment options (isolate via security groups, snapshot for evidence, terminate compromised instance), (4) Ephemeral evidence (auto-scaled instances may be terminated before evidence collected — pre-plan), (5) Multi-region evidence (ensure all regions are included in investigation), (6) Provider support (engage CSP's incident response support early), (7) IAM forensics (review permission changes, role assumptions). Runbooks must be cloud-specific."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Platform and Infrastructure Security","What is 'cloud native security' and what does it encompass?","Security designed specifically for cloud-native architectures including DevSecOps practices infrastructure as code security container and Kubernetes security API security and immutable infrastructure principles","A certification that cloud providers earn by meeting cloud-specific security requirements","Security controls that only apply to applications built specifically for cloud environments","Security features built directly into cloud provider services requiring no customer configuration","A","Cloud-native security: security integrated with cloud-native development practices. Components: (1) DevSecOps (security in CI/CD pipeline — SAST, DAST, SCA, container scanning), (2) IaC security (scan Terraform/CloudFormation for misconfigurations), (3) Immutable infrastructure (don't patch running instances — replace with new hardened images), (4) Zero trust (no implicit trust within cloud), (5) Service mesh (mutual TLS between microservices), (6) Policy as code (OPA — Open Policy Agent — enforce security policies programmatically), (7) Chaos engineering (proactively test security controls). Shift-left security."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'DevSecOps' and how does it differ from traditional security approaches?","A cloud deployment model where development operations and security teams share cloud resources","A regulatory framework that mandates security review at specific milestones in software development","DevSecOps integrates security practices throughout the software development lifecycle treating security as shared responsibility with security controls automated in CI/CD pipelines rather than performed as a gate at the end","A security team methodology that uses DevOps tools to accelerate security audits and pen testing","C","DevSecOps evolution from DevOps: security integrated, not bolted on. Key practices: SAST (static analysis in IDE and CI pipeline), SCA (software composition analysis — open source vulnerability scanning), DAST (dynamic testing against running application), container image scanning (in registry), secrets detection (pre-commit hooks), IaC security scanning, security as code (automated policy checks). Culture: security is everyone's responsibility, not a separate team. Benefits: find vulnerabilities earlier (cheaper to fix), faster delivery (fewer late-stage security holds). Tools: Snyk, Checkmarx, OWASP ZAP, SonarQube."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is the OWASP Top 10 and why is it relevant to cloud application security?","A regularly updated list of the most critical web application security risks that provides a framework for prioritizing security controls in cloud-hosted applications","A compliance standard specifically for web applications hosted in cloud environments","A list of the 10 most common cloud infrastructure vulnerabilities requiring immediate patching","A list of the top 10 cloud providers ranked by security capabilities and compliance certifications","A","OWASP Top 10 (2021): A01 Broken Access Control, A02 Cryptographic Failures, A03 Injection, A04 Insecure Design, A05 Security Misconfiguration, A06 Vulnerable and Outdated Components, A07 Identification and Authentication Failures, A08 Software and Data Integrity Failures (new: insecure deserialization, supply chain), A09 Security Logging and Monitoring Failures, A10 Server-Side Request Forgery. Cloud relevance: same vulnerabilities in cloud-hosted applications, plus cloud-specific concerns (SSRF metadata endpoint access, misconfigured cloud storage APIs, serverless injection)."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'secure software development lifecycle' (SSDLC) in cloud context?","A regulatory requirement mandating security documentation at each software development milestone","A separate security review process conducted after software development completes before deployment","A methodology integrating security activities into each phase of software development from requirements through deployment including threat modeling security requirements testing and security-focused code review","A cloud provider certification program validating that customer applications meet security standards","C","SSDLC phases with security activities: Requirements (security requirements, compliance mapping), Design (threat modeling — STRIDE, data flow diagrams, trust boundaries), Implementation (secure coding standards, SAST, peer review), Testing (DAST, SAST, SCA, penetration testing), Deployment (infrastructure hardening, security configuration review, IaC scanning), Maintenance (vulnerability management, security monitoring, incident response). Cloud-specific additions: cloud configuration review, IAM review, secrets management validation. Shift-left: find issues early when cheapest to fix."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'threat modeling' and what methodology is commonly used for cloud applications?","A regulatory compliance methodology that maps application features to specific regulatory requirements","A structured analysis of an application's security posture by identifying assets threats vulnerabilities and countermeasures with STRIDE being the most common methodology used to categorize threat types","A penetration testing approach that simulates specific attacker profiles against cloud applications","A financial risk assessment methodology that models the monetary impact of potential security threats","B","Threat modeling process: (1) Identify assets (what are we protecting?), (2) Create architecture overview (diagrams, data flows), (3) Identify threats (STRIDE: Spoofing, Tampering, Repudiation, Information Disclosure, Denial of Service, Elevation of Privilege), (4) Document threats, (5) Rate threats (DREAD: Damage, Reproducibility, Exploitability, Affected users, Discoverability — or CVSS), (6) Plan mitigations. Cloud-specific threats: SSRF to metadata service, over-privileged IAM roles, insecure API gateways, serverless function injection. CCSP: threat modeling is a design-phase activity."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'application security testing' in the CI/CD pipeline?","Manual security review performed by dedicated security teams after each sprint completion","A compliance audit of application security controls performed before major releases","A periodic external penetration test of cloud applications scheduled quarterly or annually","Security testing integrated into automated build and deployment pipelines including SAST static code analysis DAST dynamic testing and SCA open source dependency scanning that runs automatically on every code change","D","CI/CD security testing integration: Pre-commit: secrets detection (git-secrets, truffleHog), linting. Build phase: SAST (Checkmarx, Veracode, SonarQube — scan source code for vulnerabilities), SCA (Snyk, OWASP Dependency Check — find vulnerable open source libraries). Post-build: container image scanning (Trivy, Clair). Test environment: DAST (OWASP ZAP, Burp Suite — test running application), API security testing. Pre-deploy: IaC scanning (Checkov, tfsec), configuration review. Deploy: runtime protection. Gates: fail pipeline if critical vulnerabilities found. Automation enables speed without sacrificing security."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'API security' and what are the OWASP API Security Top 10 categories?","Network security controls protecting API endpoints from unauthorized network-level access","A cloud provider service that automatically scans APIs for security vulnerabilities","Encryption standards mandated for all APIs deployed in cloud environments","Security for application programming interfaces covering vulnerabilities like broken object level authorization improper authentication insufficient logging and other API-specific risks that differ from traditional web app vulnerabilities","D","OWASP API Security Top 10 (2023): API1 Broken Object Level Authorization (BOLA/IDOR), API2 Broken Authentication, API3 Broken Object Property Level Authorization, API4 Unrestricted Resource Consumption (rate limiting), API5 Broken Function Level Authorization (horizontal privilege escalation), API6 Unrestricted Access to Sensitive Business Flows, API7 Server-Side Request Forgery, API8 Security Misconfiguration, API9 Improper Inventory Management (shadow APIs), API10 Unsafe Consumption of APIs. Cloud relevance: microservices = many APIs, API gateways as control point, managed API services."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'OAuth 2.0' and how does it relate to cloud application security?","A cloud provider standard for encrypting all API communications between services","An access control model that defines permission levels for different types of cloud resources","An authentication protocol that replaces username and password with digital certificates for cloud access","An authorization framework that allows applications to obtain limited access to user accounts on cloud services using tokens without sharing passwords enabling secure third-party application integration","D","OAuth 2.0: authorization (not authentication). Flows: Authorization Code (web apps — most secure), Client Credentials (service-to-service), Implicit (deprecated — tokens in URL), Device Code (devices without browser). Key concepts: scopes (limit what access is granted), tokens (access token, refresh token), authorization server, resource server. Security concerns: token theft (store securely, short-lived), PKCE (prevent code interception for native apps), state parameter (prevent CSRF), open redirects, token scope creep. OpenID Connect (OIDC) adds authentication layer on top of OAuth 2.0. Cloud: AWS, Azure, GCP all use OAuth 2.0/OIDC."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'software composition analysis' (SCA) and why is it critical for cloud applications?","A compliance tool that inventories all software installed on cloud virtual machines","Automated analysis of open source and third-party components used in an application to identify known vulnerabilities licensing issues and outdated dependencies that represent supply chain risk","A code review methodology where multiple developers analyze each other's security-critical code","A cloud deployment analysis that assesses which software components run in each cloud service","B","SCA: 70-90% of modern applications are open source components. SCA tools: Snyk, Black Duck, OWASP Dependency-Check, WhiteSource. Identifies: known CVEs in dependencies, outdated components, transitive dependencies (dependencies of dependencies), license compliance issues. Supply chain attacks (Log4Shell, SolarWinds): exploit trusted open source or vendor software. SBOM (Software Bill of Materials): inventory all components for transparency. Executive Order 14028 (US): requires SBOM for federal software. Cloud CI/CD: integrate SCA into build pipeline, fail builds on critical vulnerabilities."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'input validation' and why is it the most important application security control?","Ensuring all data entering an application is checked for type format length and content before processing which prevents the most common class of vulnerabilities including SQL injection XSS and command injection","Validating that cloud API inputs conform to the API schema for performance optimization","Checking that application inputs meet business logic requirements before database storage","Verifying that users are authorized to input data into specific application fields","A","Input validation: prevent injection attacks by ensuring inputs are what they should be. Types: (1) Allowlist validation (only accept known-good values — most secure), (2) Reject-list validation (block known-bad — less secure, can be bypassed), (3) Sanitization/encoding (transform input to make it safe). Attacks prevented: SQL injection (parameterized queries + input validation), XSS (output encoding + CSP), command injection, path traversal, XML injection, LDAP injection. Defense in depth: validate at client (UX), server-side (security), and database layer. Output encoding (not input validation) prevents XSS at rendering layer."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'federated identity' in cloud environments?","An arrangement where identity information is shared across multiple systems or organizations allowing users to authenticate once with their home organization's identity provider and access resources at multiple service providers without re-authenticating","A security model where cloud services authenticate to each other using shared API keys","An identity system where cloud resources are federated across multiple cloud provider accounts","A cloud IAM model where multiple administrators share a single administrative account","A","Federated identity: trust identity assertions from external identity providers. Standards: SAML 2.0 (XML-based, enterprise SSO), OpenID Connect (JSON/REST-based, consumer apps), WS-Federation. Patterns: IdP-initiated SSO (IdP sends user to SP), SP-initiated SSO (SP redirects user to IdP). Cloud applications: enterprise employees use corporate SAML IdP (Active Directory Federation Services, Okta) to access cloud SaaS apps. Benefits: single sign-on, centralized identity management, consistent policy enforcement. Security considerations: IdP security (compromise = all federated services compromised), SAML vulnerabilities (XXE, XML signature wrapping)."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'secrets management' in cloud applications and what problems does it solve?","The management of shared passwords used by development teams to access cloud services","A PKI service that manages digital certificates for cloud application TLS encryption","Encryption of all data stored in cloud application databases to protect sensitive information","Centralized secure storage and access control for credentials API keys certificates and other sensitive configuration data eliminating hardcoded secrets in code repositories environment variables and configuration files","D","Secrets management problem: credentials in code (committed to git = exposed), environment variables (visible in process list, logging), configuration files (often not encrypted). Solutions: HashiCorp Vault (centralized secrets management, dynamic secrets, lease/renewal), AWS Secrets Manager (rotate secrets automatically), Azure Key Vault, GCP Secret Manager. Features: access control (IAM), audit logging (who accessed what secret when), automatic rotation (RDS passwords rotated without application changes), dynamic secrets (generate per-use credentials with TTL). Anti-pattern: never commit secrets to git (even 'private' repos). Pre-commit hooks detect secrets."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'runtime application self-protection' (RASP) and how does it differ from WAF?","RASP is embedded within the application runtime and can terminate transactions in real time when attacks are detected while WAF sits in front of the application and inspects HTTP traffic based on patterns","Both RASP and WAF are identical technologies deployed at different network layers","RASP is more expensive than WAF making it suitable only for high-value cloud applications","WAF protects web applications while RASP protects only APIs and microservices specifically","A","WAF: network-based, sits in front of application, inspects HTTP request/response. Can be bypassed by obfuscation, false negatives, encrypted payloads. RASP: embedded in application runtime (Java agent, .NET middleware). Advantages: (1) Application context (knows application state, can distinguish legitimate vs. malicious requests in context), (2) Cannot be bypassed from outside (protection inside application), (3) Lower false positives (sees actual application behavior not just HTTP), (4) Can terminate individual transaction not block all traffic. Disadvantages: performance overhead, language-specific, application modification. Both complement each other."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'web application firewall' (WAF) and what types of attacks does it protect against?","A compliance tool that validates web application code against security standards before deployment","A firewall that specifically protects cloud web hosting providers from attacks against their infrastructure","A security appliance or cloud service that filters monitors and blocks HTTP traffic based on rules and policies protecting web applications from SQL injection XSS CSRF and other OWASP Top 10 vulnerabilities","A network firewall configured with rules specific to web application protocols","C","WAF protects against: SQL injection (inspects query parameters, POST bodies), XSS (detect script tags, encoded attacks), CSRF (validate origin, referrer), OWASP Top 10 attacks, bot attacks, DDoS (rate limiting, bot detection), API attacks, file inclusion. Deployment modes: inline (proxy), out-of-band (passive monitoring). Cloud WAFs: AWS WAF, Azure WAF (on Application Gateway or Front Door), GCP Cloud Armor. Managed rule sets: AWS Managed Rules, OWASP rule sets. Limitations: encrypted traffic bypass (need SSL inspection), zero-day bypasses, false positives blocking legitimate traffic. Complement with RASP for defense in depth."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'security testing' versus 'penetration testing' for cloud applications?","Cloud applications require penetration testing but not security testing due to shared responsibility model","Security testing is performed by developers while penetration testing is performed exclusively by vendors","Security testing encompasses all testing activities (SAST, DAST, SCA) throughout the SDLC while penetration testing is a specific adversarial simulation performed by skilled testers attempting to compromise a system to find real-world exploitable vulnerabilities","Penetration testing is more comprehensive than security testing and replaces the need for automated testing","C","Security testing types in SDLC: SAST (static — source code analysis), DAST (dynamic — running application), SCA (open source components), IaC scanning (configuration). These are often automated in CI/CD. Penetration testing: skilled human testers simulate real attackers. Phases: reconnaissance, scanning, exploitation, post-exploitation, reporting. Cloud pen test specifics: cloud providers require notification (AWS Penetration Testing policy), some services have restrictions (no DDoS testing against provider). Bug bounty programs: continuous community testing. Both required — automated finds common issues, pen testing finds complex chained vulnerabilities."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'secure coding practice' most relevant to cloud application development?","Ensuring all application code passes static analysis before developer review","Following cloud provider style guides when writing infrastructure automation code","Writing application code that follows security principles including input validation proper authentication parameterized queries encryption output encoding error handling and least privilege for cloud service permissions","Using only cloud provider-approved programming languages for building cloud applications","C","Secure coding for cloud: (1) Input validation (all user input validated server-side), (2) Output encoding (prevent XSS), (3) Parameterized queries/ORMs (prevent SQL injection), (4) Proper error handling (no stack traces to users, log internally), (5) Authentication (strong, MFA-capable), (6) Authorization (check on every request), (7) Cryptography (use libraries not custom, correct algorithms), (8) Secrets management (use secrets manager not hardcode), (9) Least privilege IAM (minimal cloud service permissions for application), (10) Dependency management (keep dependencies updated). OWASP Cheat Sheet Series: cloud-specific guidance."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Application Security","What is 'continuous security monitoring' for cloud applications?","Scheduling regular security scans of cloud applications on a monthly or quarterly basis","A cloud provider service that continuously scans customer applications for vulnerabilities","Ongoing automated detection of security issues in running cloud applications using SIEM threat detection anomaly detection log analysis and alerting to identify attacks misuse and policy violations in real time","Manual review of security logs by security analysts on a daily basis","C","Continuous security monitoring: (1) SIEM (aggregate logs, correlate events, detect patterns), (2) Cloud-native detection (AWS GuardDuty, Azure Defender, GCP Security Command Center — ML-based threat detection), (3) Application logging (log security events, access, errors), (4) Anomaly detection (unusual API usage, access patterns), (5) File integrity monitoring (detect unauthorized changes), (6) Vulnerability scanning (continuous scanning of running applications), (7) Alerting and response. Key logs: authentication events, API calls (CloudTrail), application errors, data access. Metrics: MTTD (mean time to detect), MTTR (mean time to respond)."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Security Operations","What is a 'security information and event management' (SIEM) system in cloud context?","A platform that aggregates and correlates security events from cloud services networks applications and endpoints providing centralized visibility threat detection and compliance reporting","A backup system that stores security logs in encrypted cloud storage for regulatory compliance","A cloud provider service that automatically remediates security incidents without analyst involvement","A ticketing system used by security operations teams to track and manage security incidents","A","Cloud SIEM: aggregate logs from cloud-native sources (CloudTrail, Azure Activity Logs, VPC Flow Logs, application logs), on-premises sources, security tools. Functions: correlation rules (detect patterns across sources), threat intelligence integration (enrich events with IOC data), automated response (SOAR integration), compliance reporting, forensic investigation. Cloud-native SIEM: Microsoft Sentinel, Sumo Logic, Splunk Cloud, AWS Security Lake. Challenges: volume (cloud generates massive log volumes), cost (per-GB ingestion pricing), multi-cloud visibility, log normalization. Critical for detecting: IAM anomalies, unusual API calls, data exfiltration patterns."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Security Operations","What is 'vulnerability management' in cloud environments and how is it different?","A compliance requirement to document all known vulnerabilities in cloud-hosted applications","Continuously identifying prioritizing and remediating vulnerabilities in cloud infrastructure and applications with cloud-specific challenges including ephemeral resources rapid change rates and shared responsibility for patching","A process exclusively managed by cloud providers to patch their infrastructure on behalf of customers","A quarterly security assessment process that identifies vulnerabilities in cloud configurations","B","Cloud vulnerability management differences: (1) Ephemeral infrastructure (traditional agents on VMs may not work for short-lived instances — use agent-based AND agentless scanning), (2) Immutable infrastructure (patch by replacing instances not modifying them), (3) Rapid change (IaC deployments change configurations constantly — scan continuously), (4) Shared responsibility (provider patches hypervisor, OS if managed service; customer patches guest OS for IaaS), (5) Serverless (no OS to patch — maintain function dependencies), (6) Container images (scan images in registry, enforce image policies). Tools: AWS Inspector, Qualys Cloud Agent, Tenable.io, Wiz."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Security Operations","What is 'patch management' in cloud environments?","A manual process where system administrators log into each cloud instance and apply updates","The process managed entirely by cloud providers to update their underlying infrastructure","A compliance activity documenting which patches have been applied to cloud systems","The process of identifying testing and applying security updates to cloud operating systems applications and services with cloud-specific approaches including golden image updates automated patching services and immutable infrastructure patterns","D","Cloud patch management approaches: (1) Traditional (agent-based patch management tools — AWS Systems Manager Patch Manager, works for persistent VMs), (2) Immutable infrastructure (update AMI/image, replace running instances — blue/green deployment), (3) Managed services (AWS RDS, Azure SQL — provider patches database engine, customer patches application layer), (4) Containers (update base image, rebuild, redeploy — scheduled or triggered by vulnerability discovery), (5) Serverless (update runtime version, rebuild function packages). SLA: critical patches within 24-48 hours, high within 7 days. Automation is key for cloud scale."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Security Operations","What is 'business continuity' versus 'disaster recovery' in cloud?","Business continuity (BC) maintains critical operations during any disruption while disaster recovery (DR) specifically addresses restoring IT systems after a disaster with BC being broader organizational and DR being IT-focused","Disaster recovery is a subset of business continuity focused on data recovery while BC covers physical recovery","Both terms are synonymous in cloud computing with providers using them interchangeably in SLAs","Business continuity applies to natural disasters while disaster recovery applies to cyber attacks","A","BC vs DR distinction: Business Continuity (BC): broader — how does the organization continue operating during ANY disruption (pandemic, key personnel unavailability, facility unavailability). Includes people, processes, facilities, technology. DR: IT-specific subset — how do technology systems recover after a disaster. Cloud DR strategies (from lower to higher cost/RPO-RTO): Backup and Restore, Pilot Light (minimal infrastructure running, scale up when needed), Warm Standby (scaled-down production running), Multi-site Active/Active (full production in multiple regions). Cloud enables faster DR at lower cost than traditional."
